qa_id,step,country,map_no,template_no,source_index,ability_level,reward_pattern,correct_count,mean_reward,signal_class,clipped_ratio,entropy,grad_norm,selection_reason
mapwise_usa_map_8576_t9_src2934,1679,usa,map_8576,9,2934,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.15593690425157547,0.0,balance_L1_easy_all_correct
mapwise_china_map3_1C_t6_src0234,1680,china,map3_1C,6,234,L0,"1,0,1,1",3,0.75,mixed,0.0,0.3784159943461418,0.072265625,retain_all_mixed_signal
mapwise_usa_map_13555_t32_src2676,1681,usa,map_13555,32,2676,L2,"1,1,1,1",4,1.0,all_correct,0.0,0.41517528146505356,0.0,balance_L2_easy_all_correct
mapwise_india_map60_2D_t7_src1362,1682,india,map60_2D,7,1362,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.24214431643486023,0.0,balance_L0_easy_all_correct
mapwise_usa_map_5000_t41_src2814,1688,usa,map_5000,41,2814,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.2348773181438446,0.0,balance_L0_easy_all_correct
mapwise_usa_map_20556_t34_src2125,1690,usa,map_20556,34,2125,L3,"1,1,1,0",3,0.75,mixed,0.25,0.20901024341583252,0.07080078125,retain_all_mixed_signal
mapwise_china_map17_4C_t39_src0158,1691,china,map17_4C,39,158,L2,"1,1,1,0",3,0.75,mixed,0.25,0.29044102132320404,0.022705078125,retain_all_mixed_signal
mapwise_usa_map_1220_t31_src2429,1692,usa,map_1220,31,2429,L2,"0,1,1,1",3,0.75,mixed,0.0,0.2534286417067051,0.0654296875,retain_all_mixed_signal
mapwise_usa_map_17382_t18_src2592,1694,usa,map_17382,18,2592,L3,"1,1,1,1",4,1.0,all_correct,0.0,0.14730483293533325,0.0,balance_L3_easy_all_correct
mapwise_china_map5_7D_t30_src0296,1696,china,map5_7D,30,296,L2,"1,0,1,1",3,0.75,mixed,0.0,0.3012547641992569,0.0693359375,retain_all_mixed_signal
mapwise_china_map5_0D_t1_src0890,1697,china,map5_0D,1,890,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.1442471668124199,0.0,balance_L0_easy_all_correct
mapwise_usa_map_584_t30_src2465,1701,usa,map_584,30,2465,L2,"0,1,1,1",3,0.75,mixed,0.0,0.2129373922944069,0.0169677734375,retain_all_mixed_signal
mapwise_india_map102_1D_t30_src1643,1702,india,map102_1D,30,1643,L2,"1,0,1,1",3,0.75,mixed,0.0,0.2570592872798443,0.05322265625,retain_all_mixed_signal
mapwise_china_map21_1D_t31_src0454,1703,china,map21_1D,31,454,L2,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.75,0.06776276975870132,0.0,balance_L2_hard_nonfullclip
mapwise_china_map2_4D_t39_src0873,1704,china,map2_4D,39,873,L2,"1,0,0,1",2,0.5,mixed,0.5,0.140495665371418,0.035400390625,retain_all_mixed_signal
mapwise_usa_map_19332_t19_src2167,1705,usa,map_19332,19,2167,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.18696479871869087,0.0,balance_L1_easy_all_correct
mapwise_usa_map_9447_t33_src2717,1706,usa,map_9447,33,2717,L3,"1,0,1,0",2,0.5,mixed,0.5,0.13846640288829803,0.0284423828125,retain_all_mixed_signal
mapwise_usa_map_30_t33_src2385,1708,usa,map_30,33,2385,L3,"0,1,1,1",3,0.75,mixed,0.25,0.17418025434017181,0.0186767578125,retain_all_mixed_signal
mapwise_india_map59_2D_t36_src1354,1709,india,map59_2D,36,1354,L3,"1,1,1,1",4,1.0,all_correct,0.0,0.3735601082444191,0.0,balance_L3_easy_all_correct
mapwise_india_map62_6C_t39_src1394,1710,india,map62_6C,39,1394,L2,"1,0,1,0",2,0.5,mixed,0.5,0.1890966072678566,0.037841796875,retain_all_mixed_signal
mapwise_usa_map_9_t37_src2293,1711,usa,map_9,37,2293,L3,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.25,0.29370952397584915,0.0,balance_L3_hard_nonfullclip
mapwise_usa_map_15912_t42_src2922,1713,usa,map_15912,42,2922,L2,"0,1,0,0",1,0.25,mixed,0.0,0.37775616347789764,0.06884765625,retain_all_mixed_signal
mapwise_india_map97_8D_t22_src1619,1718,india,map97_8D,22,1619,L2,"1,0,0,1",2,0.5,mixed,0.5,0.11212603747844696,0.046875,retain_all_mixed_signal
mapwise_china_map11_8D_t34_src0547,1721,china,map11_8D,34,547,L3,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.75,0.09201093763113022,0.0,balance_L3_hard_nonfullclip
mapwise_china_map23_8D_t6_src0497,1723,china,map23_8D,6,497,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.13477563112974167,0.0,balance_L0_easy_all_correct
mapwise_usa_map_17382_t16_src2585,1724,usa,map_17382,16,2585,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.15905087627470493,0.0,balance_L1_easy_all_correct
mapwise_india_map134_3C_t2_src1777,1725,india,map134_3C,2,1777,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.24125468730926514,0.0,balance_L0_easy_all_correct
mapwise_china_map17_2D_t42_src0804,1726,china,map17_2D,42,804,L2,"0,0,0,1",1,0.25,mixed,0.5,0.10939997062087059,0.04833984375,retain_all_mixed_signal
mapwise_china_map23_4D_t1_src0707,1728,china,map23_4D,1,707,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.112370565533638,0.0,balance_L0_easy_all_correct
mapwise_usa_map_1220_t37_src2425,1729,usa,map_1220,37,2425,L3,"1,1,0,1",3,0.75,mixed,0.25,0.26025452464818954,0.0245361328125,retain_all_mixed_signal
mapwise_china_map19_4D_t13_src0787,1730,china,map19_4D,13,787,L2,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.75,0.07954523712396622,0.0,balance_L2_hard_nonfullclip
mapwise_usa_map_1280_t1_src2335,1732,usa,map_1280,1,2335,L0,"0,0,1,1",2,0.5,mixed,0.0,0.19104106351733208,0.1337890625,retain_all_mixed_signal
mapwise_china_map11_5C_t20_src0105,1733,china,map11_5C,20,105,L3,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.75,0.10360036045312881,0.0,balance_L3_hard_nonfullclip
mapwise_india_map112_2D_t41_src1698,1734,india,map112_2D,41,1698,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.3576655089855194,0.0,balance_L0_hard_nonfullclip
mapwise_usa_map_19332_t18_src2171,1735,usa,map_19332,18,2171,L3,"1,1,1,1",4,1.0,all_correct,0.0,0.15568653121590614,0.0,balance_L3_easy_all_correct
mapwise_india_map165_7C_t42_src1903,1736,india,map165_7C,42,1903,L2,"0,1,1,1",3,0.75,mixed,0.25,0.270219624042511,0.0267333984375,retain_all_mixed_signal
mapwise_india_map158_3C_t32_src1879,1737,india,map158_3C,32,1879,L2,"0,0,1,1",2,0.5,mixed,0.25,0.26162202656269073,0.033203125,retain_all_mixed_signal
mapwise_china_map2_4D_t8_src0868,1739,china,map2_4D,8,868,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.1177852526307106,0.0,balance_L0_hard_nonfullclip
mapwise_usa_map_5327_t9_src2773,1746,usa,map_5327,9,2773,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.19409922510385513,0.0,balance_L1_easy_all_correct
mapwise_usa_map_15061_t37_src2651,1747,usa,map_15061,37,2651,L3,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.75,0.0605449341237545,0.0,balance_L3_hard_nonfullclip
mapwise_china_map19_4D_t19_src0785,1748,china,map19_4D,19,785,L1,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.5,0.11260330677032471,0.0,balance_L1_hard_nonfullclip
mapwise_india_map128_7D_t30_src1757,1753,india,map128_7D,30,1757,L2,"1,0,0,0",1,0.25,mixed,0.0,0.3023969754576683,0.046875,retain_all_mixed_signal
mapwise_china_map4_1C_t41_src0038,1758,china,map4_1C,41,38,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.2815246544778347,0.0,balance_L0_easy_all_correct
mapwise_usa_map_13792_t30_src2973,1759,usa,map_13792,30,2973,L2,"1,0,1,1",3,0.75,mixed,0.25,0.29260874539613724,0.01373291015625,retain_all_mixed_signal
mapwise_usa_map_11349_t37_src2484,1761,usa,map_11349,37,2484,L3,"1,1,0,0",2,0.5,mixed,0.5,0.12466437369585037,0.042236328125,retain_all_mixed_signal
mapwise_usa_map_18402_t16_src2203,1762,usa,map_18402,16,2203,L1,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.75,0.08943440765142441,0.0,balance_L1_hard_nonfullclip
mapwise_usa_map_4042_t4_src2827,1764,usa,map_4042,4,2827,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.17768804728984833,0.0,balance_L0_hard_nonfullclip
mapwise_usa_map_13396_t12_src2684,1765,usa,map_13396,12,2684,L2,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.25,0.3072996661067009,0.0,balance_L2_hard_nonfullclip
mapwise_india_map123_0D_t21_src1723,1766,india,map123_0D,21,1723,L2,"1,1,0,0",2,0.5,mixed,0.5,0.16042283922433853,0.04736328125,retain_all_mixed_signal
mapwise_usa_map_7502_t1_src2958,1767,usa,map_7502,1,2958,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.11589650437235832,0.0,balance_L0_easy_all_correct
mapwise_india_map90_0C_t16_src1510,1768,india,map90_0C,16,1510,L1,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.25,0.2629922777414322,0.0,balance_L1_hard_nonfullclip
mapwise_india_map110_5C_t3_src1682,1770,india,map110_5C,3,1682,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.10311727412045002,0.0,balance_L0_hard_nonfullclip
mapwise_usa_map_584_t31_src2463,1772,usa,map_584,31,2463,L2,"1,0,1,1",3,0.75,mixed,0.0,0.21358594298362732,0.021240234375,retain_all_mixed_signal
mapwise_india_map5_8C_t7_src1042,1774,india,map5_8C,7,1042,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.2759646773338318,0.0,balance_L0_easy_all_correct
mapwise_india_map67_7D_t19_src1413,1776,india,map67_7D,19,1413,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.22341115027666092,0.0,balance_L1_easy_all_correct
mapwise_usa_map_12788_t4_src2625,1777,usa,map_12788,4,2625,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.16393926367163658,0.0,balance_L0_hard_nonfullclip
mapwise_usa_map_2453_t36_src2422,1778,usa,map_2453,36,2422,L3,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.25,0.22788561880588531,0.0,balance_L3_hard_nonfullclip
mapwise_usa_map_1267_t13_src2634,1780,usa,map_1267,13,2634,L2,"1,1,1,1",4,1.0,all_correct,0.0,0.2753192111849785,0.0,balance_L2_easy_all_correct
mapwise_china_map14_0D_t1_src0970,1781,china,map14_0D,1,970,L0,"1,0,1,0",2,0.5,mixed,0.25,0.09740104153752327,0.0203857421875,retain_all_mixed_signal
mapwise_india_map158_1C_t10_src1864,1782,india,map158_1C,10,1864,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.3082461878657341,0.0,balance_L1_easy_all_correct
mapwise_china_map17_4D_t4_src0412,1784,china,map17_4D,4,412,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.13614984788000584,0.0,balance_L0_easy_all_correct
mapwise_india_map12_7D_t1_src1131,1788,india,map12_7D,1,1131,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.08428655378520489,0.0,balance_L0_hard_nonfullclip
mapwise_usa_map_12175_t20_src2608,1789,usa,map_12175,20,2608,L3,"1,1,1,0",3,0.75,mixed,0.25,0.18507125973701477,0.0283203125,retain_all_mixed_signal
mapwise_china_map6_3C_t18_src0057,1790,china,map6_3C,18,57,L3,"0,0,1,0",1,0.25,mixed,0.0,0.3729427605867386,0.0322265625,retain_all_mixed_signal
mapwise_india_map93_1C_t9_src1552,1791,india,map93_1C,9,1552,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.3852556049823761,0.0,balance_L1_easy_all_correct
mapwise_india_map33_5D_t5_src1253,1793,india,map33_5D,5,1253,L0,"1,0,0,1",2,0.5,mixed,0.0,0.2865896187722683,0.037109375,retain_all_mixed_signal
mapwise_china_map21_2D_t18_src0721,1794,china,map21_2D,18,721,L3,"0,1,1,1",3,0.75,mixed,0.25,0.21726248413324356,0.021728515625,retain_all_mixed_signal
mapwise_india_map11_1C_t6_src1123,1796,india,map11_1C,6,1123,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.13729392923414707,0.0,balance_L0_easy_all_correct
mapwise_usa_map_15117_t23_src2052,1800,usa,map_15117,23,2052,L2,"1,1,0,1",3,0.75,mixed,0.0,0.2328205592930317,0.0478515625,retain_all_mixed_signal
mapwise_china_map4_1C_t10_src0034,1801,china,map4_1C,10,34,L1,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.75,0.06592918187379837,0.0,balance_L1_hard_nonfullclip
mapwise_usa_map_17383_t41_src2886,1802,usa,map_17383,41,2886,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.2750851474702358,0.0,balance_L0_easy_all_correct
mapwise_usa_map_7432_t32_src2737,1806,usa,map_7432,32,2737,L2,"1,1,1,1",4,1.0,all_correct,0.0,0.29373924061656,0.0,balance_L2_easy_all_correct
mapwise_usa_map_930_t34_src3015,1809,usa,map_930,34,3015,L3,"1,1,0,1",3,0.75,mixed,0.0,0.2691429704427719,0.036376953125,retain_all_mixed_signal
mapwise_india_map134_3C_t39_src1772,1810,india,map134_3C,39,1772,L2,"0,0,1,0",1,0.25,mixed,0.75,0.09060589969158173,0.045654296875,retain_all_mixed_signal
mapwise_india_map44_6D_t34_src1281,1812,india,map44_6D,34,1281,L3,"0,0,1,1",2,0.5,mixed,0.5,0.12401846051216125,0.12451171875,retain_all_mixed_signal
mapwise_india_map6_8C_t36_src1056,1814,india,map6_8C,36,1056,L3,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.5,0.18013396114110947,0.0,balance_L3_hard_nonfullclip
mapwise_india_map164_4C_t34_src1899,1819,india,map164_4C,34,1899,L3,"1,1,1,1",4,1.0,all_correct,0.0,0.3715097904205322,0.0,balance_L3_easy_all_correct
mapwise_china_map4_3C_t5_src0918,1820,china,map4_3C,5,918,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.3012060895562172,0.0,balance_L0_hard_nonfullclip
mapwise_china_map6_0D_t18_src0522,1821,china,map6_0D,18,522,L3,"1,1,1,1",4,1.0,all_correct,0.0,0.14940445870161057,0.0,balance_L3_easy_all_correct
mapwise_china_map11_5D_t9_src0959,1822,china,map11_5D,9,959,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.2868722379207611,0.0,balance_L1_easy_all_correct
mapwise_usa_map_15950_t35_src2238,1827,usa,map_15950,35,2238,L2,"0,1,1,1",3,0.75,mixed,0.25,0.2216530367732048,0.011962890625,retain_all_mixed_signal
mapwise_usa_map_20584_t13_src2666,1828,usa,map_20584,13,2666,L2,"0,0,1,0",1,0.25,mixed,0.0,0.4255686029791832,0.0859375,retain_all_mixed_signal
mapwise_usa_map_1342_t9_src2844,1829,usa,map_1342,9,2844,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.19811687618494034,0.0,balance_L1_easy_all_correct
mapwise_usa_map_11349_t2_src2486,1830,usa,map_11349,2,2486,L0,"1,1,0,1",3,0.75,mixed,0.0,0.1554591953754425,0.0137939453125,retain_all_mixed_signal
mapwise_usa_map_104_t37_src2264,1831,usa,map_104,37,2264,L3,"1,0,0,0",1,0.25,mixed,0.75,0.07503964751958847,0.0771484375,retain_all_mixed_signal
mapwise_usa_map_1280_t4_src2333,1837,usa,map_1280,4,2333,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.1558323074132204,0.0,balance_L0_hard_nonfullclip
mapwise_india_map79_2D_t7_src1469,1842,india,map79_2D,7,1469,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.1934630498290062,0.0,balance_L0_easy_all_correct
mapwise_india_map22_6C_t13_src1219,1843,india,map22_6C,13,1219,L2,"1,1,1,1",4,1.0,all_correct,0.0,0.3704742193222046,0.0,balance_L2_easy_all_correct
mapwise_usa_map_8576_t3_src2935,1844,usa,map_8576,3,2935,L0,"1,0,1,1",3,0.75,mixed,0.0,0.13498622365295887,0.041748046875,retain_all_mixed_signal
mapwise_china_map23_8C_t18_src0657,1845,china,map23_8C,18,657,L3,"1,1,1,1",4,1.0,all_correct,0.0,0.19306810200214386,0.0,balance_L3_easy_all_correct
mapwise_usa_map_5327_t18_src2769,1847,usa,map_5327,18,2769,L3,"1,1,1,1",4,1.0,all_correct,0.0,0.233937107026577,0.0,balance_L3_easy_all_correct
mapwise_china_map20_6C_t41_src0186,1848,china,map20_6C,41,186,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.24227968603372574,0.0,balance_L0_easy_all_correct
mapwise_china_map2_0C_t20_src0585,1849,china,map2_0C,20,585,L3,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.25,0.2789498046040535,0.0,balance_L3_hard_nonfullclip
mapwise_usa_map_10436_t1_src2275,1851,usa,map_10436,1,2275,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.09748446382582188,0.0,balance_L0_easy_all_correct
mapwise_india_map121_2C_t22_src1710,1852,india,map121_2C,22,1710,L2,"1,0,0,1",2,0.5,mixed,0.5,0.15120193362236023,0.337890625,retain_all_mixed_signal
mapwise_china_map8_5C_t3_src0078,1855,china,map8_5C,3,78,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.1249462254345417,0.0,balance_L0_hard_nonfullclip
mapwise_china_map3_6C_t3_src0025,1856,china,map3_6C,3,25,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.10493934527039528,0.0,balance_L0_hard_nonfullclip
mapwise_usa_map_7299_t19_src2752,1857,usa,map_7299,19,2752,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.10523859411478043,0.0,balance_L1_easy_all_correct
